feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
s__Bacteroides_ilei,0.03309593864048275,3107.0,0.3579079453884093,-0.3579079453884093,-0.016380720262933766,5.561913859001906,5.625425098734743,down,0.1858477904339497
s__GGB9762_SGB15377,0.005890354715897477,2892.0,0.4966133014134559,-0.4966133014134559,-0.07234647501533635,2.9799075600650835,3.1331504600917874,down,0.1858477904339497
s__GGB3733_SGB5066,0.039822114432301194,3133.0,0.11507333306989305,-0.11507333306989305,-0.0643555002345479,1.1168696644943026,1.1678187158037239,down,0.1858477904339497
s__Bacteroides_cutis,0.03309593864048275,3107.0,0.3579079452947216,-0.3579079452947216,-0.032682238143994416,2.771946764917293,2.8354580046275903,down,0.1858477904339497
s__GGB1331_SGB1787,0.041529341861570576,3139.0,0.22524092805979512,-0.22524092805979512,0.0,-2.326488583832195,-2.211383342975109,down,0.1858477904339497
s__GGB9636_SGB15107,0.0392664361558849,3131.0,0.12201468982819584,-0.12201468982819584,-0.09853634295500215,0.9487606991674573,1.0158254315833277,down,0.1858477904339497
s__Parabacteroides_sp_AM08_6,0.03309593864048275,3107.0,0.35790794510363344,-0.35790794510363344,-0.05284699593630283,1.7022615027118273,1.7657727423761513,down,0.1858477904339497
s__Bacteroides_sp_Marseille_P3684,0.03309593864048275,3107.0,0.35790794503810097,-0.35790794503810097,-0.059862696846494944,1.49908915242431,1.5626003920728675,down,0.1858477904339497
s__GGB3649_SGB4958,0.016121423722700173,3012.0,0.4010033006359473,-0.4010033006359473,-0.12771489207209208,1.2720211113790845,1.3897616798974661,down,0.1858477904339497
s__GGB9082_SGB14007,0.03309593864048275,3107.0,0.3579079447470776,-0.3579079447470776,-0.09814617254004096,0.9021848818956523,0.965696121474193,down,0.1858477904339497
s__Clostridium_sp_NSJ_6,0.03333540277763095,3108.0,0.3395096606825236,-0.3395096606825236,0.0,-1.9931659088783589,-1.7582698506031789,down,0.1858477904339497
s__GGB1148_SGB1475,0.044206149724937124,3148.0,0.17093066998904907,-0.17093066998904907,-0.4586219676331466,0.2288153450609568,0.31444458133394254,down,0.1858477904339497
s__Weissella_viridescens,0.010651954684925767,2961.0,0.10792400539575861,-0.10792400539575861,0.0,-0.8264132009831348,-0.7549835223135861,down,0.1858477904339497
s__GGB3478_SGB4643,0.03309593864048275,3107.0,0.3579079436808739,-0.3579079436808739,0.0,-0.0711487847183226,-0.007637545396297695,down,0.1858477904339497
s__Bacilliculturomica_massiliensis,0.03309593864048275,3107.0,0.3579079429866535,-0.3579079429866535,0.0,-0.41126399157338916,-0.3477527524183854,down,0.1858477904339497
s__Bifidobacterium_breve,0.022859219969876266,3057.0,0.11234964955288916,-0.11234964955288916,-3.029239870675238,0.027395946239379795,0.22365487577976634,down,0.1858477904339497
s__Faecalicatena_orotica,0.04544178418745671,3152.0,0.40888801500329086,-0.40888801500329086,0.0,-4.363804839041631,-3.664099641947526,down,0.1858477904339497
s__GGB3003_SGB3994,0.037905974709973894,3126.0,0.35308728656350524,-0.35308728656350524,-0.04280651181419211,2.1089016961404665,2.1724129358281745,down,0.1858477904339497
s__Methanosphaera_stadtmanae,0.028606854222112246,3087.0,0.3901154302078444,-0.3901154302078444,-0.057407388133122045,1.9220790040089832,2.0001040096537626,down,0.1858477904339497
