sample_id,label,o__Synergistales,o__Bacteroidales,o__Coriobacteriales,o__Methanobacteriales,o__Eubacteriales,o__Acidaminococcales,o__OFGB3012,o__Desulfovibrionales,o__Lactobacillales,o__Eggerthellales,o__Erysipelotrichales,o__Enterobacterales,o__OFGB2875,o__Corynebacteriales,o__Bifidobacteriales,o__OFGB9120,o__Candidatus_Saccharimonadales,o__OFGB15212,o__OFGB618,o__OFGB82363,o__Candidatus_Saccharibacteria_unclassified,o__Candidatus_Nanoperiomorbales,o__OFGB1226,o__OFGB1262,o__Selenomonadales,o__Actinomycetales,o__OFGB1126,o__Candidatus_Nanosynbacterales,o__Burkholderiales,o__Firmicutes_unclassified,o__OFGB1776,o__OFGB14936,o__OFGB31455,o__OFGB2982,o__OFGB1765,o__OFGB1779,o__OFGB3069,o__OFGB9238,o__OFGB3041,o__OFGB1217,o__OFGB75721,o__Pasteurellales,o__OFGB10318,o__OFGB3048,o__OFGB9119,o__OFGB3038,o__OFGB2918,o__OFGB1011,o__Clostridia_unclassified,o__OFGB3047,o__OFGB2840,o__Veillonellales,o__OFGB38642,o__Bacteria_unclassified,o__OFGB3023,o__OFGB1354,o__OFGB1359,o__OFGB9491,o__OFGB2915,o__OFGB1227,o__OFGB1538,o__OFGB3057,o__OFGB4405,o__Verrucomicrobiales,o__OFGB1292,o__OFGB2404,o__OFGB10055,o__OFGB1380,o__OFGB3062,o__Candidatus_Gastranaerophilales,o__OFGB77988,o__Propionibacteriales,o__OFGB45628,o__Bacillales,o__Fusobacteriales,o__Candidatus_Nanogingivales,o__OFGB4806,o__Micrococcales,o__OFGB4605,o__OFGB3072,o__OFGB2984,o__OFGB1201,o__OFGB45503,o__OFGB72924,o__OFGB52309,o__OFGB16911,o__OFGB2997,o__OFGB2930,o__OFGB3625,o__OFGB629,o__OFGB1474,o__OFGB1425,o__OFGB544,o__OFGB9583,o__OFGB28369,o__OFGB1473,o__OFGB668,o__Candidatus_Borkfalkiales,o__OFGB3009,o__OFGB1374,o__OFGB2834,o__Saccharomycetales,o__OFGB2345,o__OFGB11257,o__OFGB28775,o__OFGB1325,o__OFGB79270,o__OFGB529,o__OFGB2949,o__OFGB3054,o__OFGB2890,o__OFGB2960,o__OFGB24517,o__OFGB79237,o__OFGB10312,o__OFGB10309,o__OFGB10477,o__OFGB73223,o__OFGB4616,o__Victivallales,o__OFGB3172,o__OFGB1211,o__OFGB2952,o__OFGB30287,o__OFGB9272,o__OFGB79291,o__OFGB32970,o__OFGB1347,o__Moraxellales,o__OFGB2959,o__Tissierellales,o__OFGB3004,o__OFGB12107,o__OFGB1872,o__OFGB9989,o__OFGB79245,o__OFGB667,o__OFGB10341,o__OFGB83839,o__OFGB79152,o__Elusimicrobiales,o__OFGB10021,o__OFGB4559,o__OFGB1780,o__OFGB2881,o__OFGB4355,o__OFGB58251,o__OFGB1298,o__OFGB79363,o__OFGB1787,o__OFGB2837,o__OFGB1670,o__OFGB45555,o__OFGB40183,o__OFGB73062,o__OFGB30328,o__OFGB2880,o__Neisseriales,o__OFGB67123,o__OFGB2801,o__OFGB38791,o__OFGB77241,o__OFGB72939,o__Caulobacterales,o__Hyphomicrobiales,o__OFGB2403,o__OFGB1814,o__OFGB2165,o__Methanomicrobiales,o__Pseudomonadales,o__OFGB79294,o__OFGB1249,o__OFGB1311,o__OFGB3070,o__OFGB2942,o__OFGB1258,o__OFGB2941,o__OFGB9714,o__OFGB2889,o__OFGB2950,o__OFGB2917,o__OFGB2921,o__OFGB2936,o__OFGB3040,o__Campylobacterales,o__OFGB2937,o__OFGB4648,o__OFGB2846,o__OFGB7869,o__OFGB1260,o__OFGB1355,o__OFGB79015,o__OFGB78291,o__OFGB8294,o__Marinilabiliales,o__OFGB5194,o__Tissierellia_unclassified,o__OFGB602,o__OFGB1705,o__OFGB2992,o__Aeromonadales,o__Puniceicoccales,o__OFGB9718,o__OFGB2906,o__OFGB77566,o__OFGB2898,o__OFGB1207,o__OFGB9115,o__OFGB1303,o__OFGB73902,o__Flavobacteriales,o__OFGB10314,o__OFGB72899,o__OFGB78857,o__OFGB2947,o__OFGB3071,o__OFGB2378,o__OFGB3043,o__OFGB11739,o__OFGB78645,o__OFGB658,o__OFGB1012,o__Sphingomonadales,o__OFGB540,o__OFGB2985,o__OFGB1777,o__OFGB79211,o__OFGB2945,o__OFGB9512,o__OFGB8140,o__OFGB2983,o__Xanthomonadales,o__Rhodospirillales,o__Nakamurellales,o__Deinococcales,o__Sphingobacteriales,o__Planctomycetales,o__Candidatus_Brocadiales,o__OFGB10325,o__OFGB536,o__OFGB1337,o__OFGB51922,o__OFGB1778,o__OFGB2932,o__OFGB2839,o__OFGB2873,o__OFGB9977,o__OFGB58291,o__OFGB9828,o__OFGB3039,o__OFGB2954,o__OFGB1402,o__OFGB1362
CRR1090650,0,0.00045,18.430939999999996,0.06475,0.0,70.79573999999998,1.1136899999999998,1.39118,0.18456,0.34774,0.12801,0.08796,1.00313,0.0,0.0,0.49015,0.0,0.00037,0.0,0.0,0.0,0.00273,0.0,0.0,0.0,0.0,0.00754,0.0,0.0,1.03913,0.43889,0.0,0.0,0.0,0.0,0.1825,0.0,0.0,0.0,0.0,0.0,0.0,0.00671,0.0,0.21004,0.0,0.16302,0.0,0.0,0.16279,0.0,0.0,1.80505,1.64475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02256,0.0,0.14361,0.09392,0.0,0.0,0.0168,0.0,0.0,0.0,0.00121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090659,0,0.0005,51.920989999999996,0.16474,0.0,35.58280999999999,3.15879,0.0,0.2751,0.42677999999999994,0.05629000000000001,0.18292,0.2148,0.0,0.0,1.87567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00076,0.0,0.0,2.69787,0.0,0.0,0.0824,0.0,0.0,0.14229999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.82836,0.0,0.0,0.0,0.00067,0.0,0.0,0.18714,0.0,0.0,2.03729,0.0,0.0,0.0,0.03861,0.0,0.03414,0.0,0.0,0.0,0.00766,0.0,0.0,0.08114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012707,0,0.0,1.8572899999999999,1.98758,0.0,55.83947999999997,0.01711,0.0,0.0024,1.99038,0.9617400000000002,5.10635,21.61197,0.0,0.00089,0.15376,0.0,0.0,0.10735,0.0,0.0,0.07398,0.0,0.0024000000000000002,0.0,0.0,0.18505,0.0,0.0,0.04294,0.01843,0.45035,0.0,0.0,0.0,0.40456,0.0,0.08925000000000001,0.0,0.0,0.0,0.00013,0.0,0.0,0.00889,0.0,0.0,0.0,0.0,0.0,0.00553,0.0,0.05262,3.12563,0.0043,0.00515,0.0,0.09015,0.0,0.0,0.0,0.0,0.04551,0.0,0.0,0.0,0.0,0.0,0.0,0.19926,0.0,0.53395,0.0,0.0,0.0002,0.0,0.01449,4.0641,0.00902,0.0,0.03855,0.0,0.0,0.05124,0.20105,0.0,0.0,0.00315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05876,0.0,0.00638,0.0,0.04467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00279,0.01175,0.0,0.0,0.0,0.00268,0.0,0.0,0.0,0.34709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.08138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02498,0.00275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090654,0,0.01436,35.7546,2.8318999999999996,0.0,34.480219999999996,0.17850000000000002,0.0,0.05058,5.10879,0.21332,0.64515,1.31297,0.0,0.0,1.8633000000000002,0.0,0.00075,0.0,0.0,0.0,0.014419999999999999,0.0,0.00591,0.0,0.0021,0.08626999999999999,0.0,0.0,0.28177,0.0,0.86654,1.25849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02527,0.0,0.00786,0.0,0.0,0.0,0.00537,0.0,0.0,0.0,11.281600000000001,0.03586,0.07707,0.0,0.37752,0.00822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01593,0.0,0.0,0.0,0.33518,0.0,0.0,0.0,0.0,0.00368,0.0,0.0,0.00439,0.04934,0.04873,0.026940000000000002,0.0,0.0,0.02083,0.0,0.0,0.01056,0.00327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01416,0.0,0.0,0.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02669,0.01215,0.0,0.01068,0.0,0.0,0.0,0.0,0.0,0.0,0.12424,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.04341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06128,0.0,0.85872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01038,0.00901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012576,1,0.0,60.332440000000005,0.19877999999999998,0.0,32.115770000000005,0.0,0.0,0.24652,0.9287499999999999,0.051219999999999995,1.1095000000000002,1.73176,0.0,0.0,0.28194,0.0,0.00416,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.021920000000000002,0.0,0.0,0.26726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00448,0.0,0.0,0.0,0.0,0.0,0.0,0.04123,0.0,0.0,2.51973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223,0.00322,0.0,0.0,0.01314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012527,1,0.0,67.26782000000001,0.26782,0.0,24.871150000000007,3.47389,0.0,0.0,1.1192,0.03428,0.44511999999999996,0.32749,0.0,0.0,0.01533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43046,0.0,0.0,0.50336,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012743,0,0.009139999999999999,23.13126,0.4758,0.05426,60.12648999999999,1.29297,0.0,0.07828,0.63247,0.53815,0.3950800000000001,1.10134,0.0,0.0,0.44227,0.0,0.0,0.0,0.0,0.0,0.02488,0.0,0.15990000000000001,0.0691,0.0,0.03768,0.0,0.0,0.0639,0.0458,0.0,0.2667,0.0,0.07349,0.7799,0.0,0.01051,0.0,0.0,0.0,0.0,0.0,0.0,0.03409,0.0,0.055220000000000005,0.0,0.0,0.00625,0.00299,0.0,0.21602,2.47556,0.0,0.03226,0.05191,0.00255,0.0,0.0,0.0,0.0,0.00922,0.0,0.01133,0.12432,0.0,0.0,0.0,0.73258,0.0,0.2693,0.0,0.00411,0.01024,0.0,0.0,3.9744,0.0,0.0,0.0262,0.05837,0.01363,0.07782,0.0,0.00969,0.0,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18046,0.0,0.23312,0.0,0.0,0.0004,0.0,0.0,0.0,0.06426,0.0,0.0,0.0,0.0,0.0,0.00569,0.00161,0.0,0.00832,0.0,0.0,0.0,0.00219,0.0,0.0,0.0,0.0,0.15203,0.01045,0.0,0.0,0.0,0.0,0.0,0.0,0.03423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02266,0.0,0.0,0.07552,0.4239,0.28662,0.14287,0.09335,0.06487,0.01063,0.00228,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012734,0,0.0,1.1108200000000001,1.36763,0.0,31.339249999999996,0.0,0.0,0.0,29.682989999999997,0.37341,13.05696,0.00294,0.0,0.01316,20.86103,0.0,0.00413,0.0,0.0,0.0,0.01044,0.0,0.0,0.0,0.0,0.02101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9673900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.25366,0.0,0.00078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29547,0.0,0.0,0.0,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253,0.01726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00836,0.0,0.0,0.0,0.55693,0.0302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012732,1,0.0,5.851610000000001,0.95208,0.0,71.01114999999999,0.0253,0.0,0.0,0.64066,1.4364999999999999,3.7119999999999997,0.00163,0.0,0.0089,1.63648,0.0,0.00786,0.47372,0.00184,0.0,0.02413,0.0,0.00556,0.0,0.16722,0.06817,0.00157,0.00111,0.04416,0.0,0.0,0.0,0.0,0.0,5.090110000000001,0.0,0.11428,0.0,0.0,0.0,0.0,0.0,0.0,0.00483,0.0,0.017939999999999998,0.0,0.00183,0.0,0.01736,0.0,0.67393,1.72243,0.00437,0.02264,0.16416,0.16309,0.00703,0.01513,0.0,0.0,0.00204,0.14443,0.10256,0.0,0.0,0.0,0.0,0.27286,0.0,0.0,0.0,0.0,0.02119,0.0,9e-05,0.32889,0.0,0.01725,0.02527,0.0,0.0,0.0,0.00904,0.0,0.0,0.11855,0.01659,0.00615,0.0,0.0,0.01388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10745,0.0,0.0,4.42046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09495,0.0,0.02963,0.00243,0.02429,0.00756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02742,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012487,1,0.0,27.45876,0.0,0.0,45.366029999999995,0.03142,0.0,0.01543,0.08073,0.30751,0.61661,1.24551,0.0,0.0,3.6865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00139,0.0,0.09137,0.0,0.0,0.0,0.0,0.0,10.93378,0.0,0.0,0.0,0.0,0.15769,0.0,0.0,0.0,0.0,0.0,0.05506,0.0,0.0,0.00265,0.0,0.0,0.0,0.0,0.01905,0.00322,0.0,0.01142,0.0,0.0,0.0,0.0,0.0,0.0,0.00084,0.35988,0.71869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
